target_id	length	eff_length	est_counts	tpm
T28A11.2.1	663	354.003	0	0
T28A11.20.1	1464	1147.06	0	0
T28A11.21.1	1093	776.055	1	121.13
T28A11.22.1	585	281.873	0	0
T28A11.25.1	667	357.747	0	0
T28A11.3.1	683	372.693	0	0
T28A11.4.1	390	129.246	0	0
T28A11.7.1	888	571.926	0	0
T28A11.9.1	1035	718.055	0	0
T28A8.1a.1	1236	919.055	0	0
T28A8.1b.1	1424	1107.06	0	0
T28A8.1c.1	1311	994.055	0	0
T28A8.2.1	1002	685.055	0	0
T28A8.3.1	2124	1807.06	0	0
T28A8.4.1	1519	1202.06	0	0
T28A8.5a.1	900	583.652	0	0
T28A8.5b.1	838	522.312	0	0
T28A8.6.1	2033	1716.06	0	0
T28A8.7.1	2334	2017.06	0	0
T28A8.8a.1	584	280.873	0	0
T28B11.1a.1	2737	2420.06	1	38.8436
T28B11.1a.2	2825	2508.06	0	0
T28B11.1b.1	1611	1294.06	0	0
T28B4.1a.1	1756	1439.06	0	0
T28B4.1b.1	1813	1496.06	0	0
T28B4.1c.1	1841	1524.06	0	0
T28B4.3.1	575	273.029	1	344.298
T28B4.4.1	578	275.625	0	0
T28B4.4.2	700	388.968	0	0
T28B8.1.1	858	542.185	0	0
T28B8.2.1	432	157.286	0	0
T28B8.3a.1	5736	5419.06	0	0
T28B8.3b.1	1320	1003.06	0	0
T28B8.4.1	5767	5450.06	0	0
T28B8.5.1	1621	1304.06	0	0
T28B8.6.1	620	313.833	0	0
T28C12.1.1	1488	1171.06	0	0
T28C12.15.1	300	77.8059	0	0
T28C12.2.1	1570	1253.06	0	0
T28C12.3.1	1297	980.055	0	0
T28C12.4a.1	2253	1936.06	0	0
T28C12.4a.2	2210	1893.06	0	0
T28C12.4b.1	2115	1798.06	0	0
T28C12.4b.2	1971	1654.06	1	56.8322
T28C12.6.1	1010	693.055	0	0
T28C6.10.1	1195	878.055	0	0
T28C6.11.1	345	101.962	0	0
T28C6.1a.1	1003	686.055	0	0
T28C6.1b.1	1021	704.055	0	0
T28C6.1c.1	789	474.84	0	0
T28C6.1d.1	840	524.312	0	0
T28C6.1e.1	585	281.873	0	0
T28C6.1f.1	918	601.512	0	0
T28C6.1g.1	933	616.512	0	0
T28C6.1h.1	666	356.833	0	0
T28C6.1i.1	784	469.952	0	0
T28C6.3.1	719	407.108	0	0
T28C6.4.1	975	658.211	0.211429	30.1956
T28C6.5.1	1067	750.055	0	0
T28C6.6.1	972	655.211	4.78857	687.019
T28C6.7a.1	7452	7135.06	0.0732393	0.96492
T28C6.7b.1	7402	7085.06	8.92676	118.439
T28C6.7c.1	6957	6640.06	0	0
T28C6.7d.1	6915	6598.06	0	0
T28C6.8.1	919	602.512	0	0
T28C6.8.2	775	461.062	0	0
T28D6.2.1	1431	1114.06	0	0
T28D6.3.1	472	188.235	0	0
T28D6.4.1	3172	2855.06	2	65.8506
T28D6.5a.1	2583	2266.06	0	0
T28D6.5b.1	2743	2426.06	0	0
T28D6.5c.1	2420	2103.06	0	0
T28D6.5d.1	2214	1897.06	0	0
T28D6.5e.1	2550	2233.06	0	0
T28D6.5f.1	3914	3597.06	0	0
T28D6.5g.1	2925	2608.06	0	0
T28D6.6a.1	1242	925.055	0	0
T28D6.6b.1	669	359.747	0	0
T28D6.7.1	1143	826.055	0	0
T28D6.9.1	483	196.291	1	478.9
T28D9.1.1	734	421.316	6	1338.71
T28D9.10a.1	625	318.602	1	295.05
T28D9.10b.1	531	234.985	0	0
T28D9.11.1	186	29.3745	0	0
T28D9.16.1	892	575.79	0	0
T28D9.2a.1	753	439.698	0	0
T28D9.2b.1	916	599.512	0	0
T28D9.2b.2	1020	703.055	0	0
T28D9.2b.3	1056	739.055	0	0
T28D9.2b.4	950	633.364	0	0
T28D9.3a.1	1089	772.055	0	0
T28D9.3b.1	1212	895.055	0	0
T28D9.3b.2	1802	1485.06	0	0
T28D9.3d.1	1311	994.055	0	0
T28D9.3d.2	1225	908.055	0	0
T28D9.4a.1	468	185.285	0	0
T28D9.4b.1	730	417.415	0	0
T28D9.7.1	3370	3053.06	0	0
T28D9.9.1	946	629.364	0	0
T28F12.1.1	1210	893.055	0	0
T28F12.1.2	1216	899.055	0	0
T28F12.2a.1	1925	1608.06	0	0
T28F12.2b.1	2606	2289.06	0	0
T28F12.2c.1	2945	2628.06	0	0
T28F12.2c.2	2755	2438.06	0	0
T28F12.2d.1	2242	1925.06	0	0
T28F12.2d.10	3600	3283.06	0	0
T28F12.2d.2	2265	1948.06	0	0
T28F12.2d.3	2617	2300.06	0	0
T28F12.2d.4	2447	2130.06	3	132.396
T28F12.2d.5	2134	1817.06	0	0
T28F12.2d.6	1797	1480.06	0	0
T28F12.2d.7	1679	1362.06	0	0
T28F12.2d.8	1418	1101.06	0	0
T28F12.2d.9	1545	1228.06	0	0
T28F12.2e.1	1572	1255.06	0	0
T28F12.2f.1	1687	1370.06	0	0
T28F12.2g.1	1473	1156.06	0	0
T28F12.2h.1	1461	1144.06	0	0
T28F12.3a.1	5232	4915.06	1.23694	23.6573
T28F12.3b.1	5224	4907.06	3.76306	72.0882
T28F2.1.1	1062	745.055	0	0
T28F2.2a.1	748	435.01	0	0
T28F2.2a.2	611	305.434	0	0
T28F2.2b.1	700	388.968	0	0
T28F2.3.1	1436	1119.06	0	0
T28F2.3.2	1378	1061.06	0	0
T28F2.4a.1	2449	2132.06	1	44.0906
T28F2.4b.1	695	384.06	0	0
T28F2.5.1	2089	1772.06	0	0
T28F2.6.1	1354	1037.06	0	0
T28F2.6.2	1298	981.055	0	0
T28F2.7.1	2388	2071.06	0	0
T28F2.8.1	1269	952.055	0	0
T28F3.11.1	33	34	0	0
T28F3.1a.1	2139	1822.06	0	0
T28F3.1b.1	2102	1785.06	0	0
T28F3.3.1	1481	1164.06	0	0
T28F3.3.2	1629	1312.06	0	0
T28F3.3.3	1518	1201.06	0	0
T28F3.4a.1	1948	1631.06	0	0
T28F3.4b.1	1850	1533.06	0	0
T28F3.5a.1	4843	4526.06	0	0
T28F3.5b.1	5160	4843.06	0	0
T28F3.6.1	807	492.035	0	0
T28F3.8.1	1610	1293.06	0	0
T28F3.9.1	1627	1310.06	0	0
T28F4.1.1	1294	977.055	0	0
T28F4.1.2	1390	1073.06	0	0
T28F4.2.1	1778	1461.06	0	0
T28F4.3.1	1660	1343.06	0	0
T28F4.3.2	1597	1280.06	0	0
T28F4.4a.1	3055	2738.06	0	0
T28F4.4a.2	3000	2683.06	0	0
T28F4.4a.3	2948	2631.06	0	0
T28F4.4a.4	2317	2000.06	0	0
T28F4.4b.1	2818	2501.06	0	0
T28F4.5.1	1069	752.055	0	0
T28F4.5.2	543	244.875	1	383.884
T28F4.8.1	451	172.632	0	0
T28H10.1a.1	872	555.926	0	0
T28H10.1b.1	908	591.512	0	0
T28H10.2.1	1704	1387.06	0	0
T28H10.3.1	1495	1178.06	1	79.7955
T28H10.4.1	440	163.582	0	0
T28H11.1.1	1194	877.055	0	0
T28H11.2.1	1242	925.055	0	0
T28H11.3.1	1011	694.055	0	0
T28H11.4a.1	938	621.512	0	0
T28H11.4b.1	687	376.424	0	0
T28H11.5.1	1316	999.055	0	0
T28H11.6.1	330	93.4842	0	0
T28H11.7.1	1596	1279.06	0	0
T28H11.8.1	1486	1169.06	0	0
VB0393L.2.1	402	136.296	0	0
VB0395L.1.1	1072	755.055	0	0
VB0395L.1.2	1758	1441.06	0	0
VC5.2.1	1932	1615.06	0	0
VC5.3a.1	4533	4216.06	0	0
VC5.3b.1	4631	4314.06	0	0
VC5.3b.2	4432	4115.06	0	0
VC5.3b.3	4348	4031.06	0.0212016	0.494418
VC5.3b.4	4365	4048.06	0	0
VC5.3b.5	4404	4087.06	1.71395e-06	3.94214e-05
VC5.3b.6	4315	3998.06	5.81635	136.756
VC5.3b.7	4336	4019.06	0.162442	3.79944
VC5.3b.8	1755	1438.06	0	0
VC5.4.1	1599	1282.06	2	146.645
VC5.5.1	1222	905.055	0	0
VC5.6.1	1375	1058.06	0	0
VF11C1L.1a.1	4849	4532.06	0	0
VF11C1L.1b.1	4816	4499.06	0	0
VF13D12L.1.1	1715	1398.06	0	0
VF13D12L.3.1	1346	1029.06	1	91.3494
VF36H2L.1.1	1104	787.055	1	119.437
VF39H2L.1.1	978	661.055	0	0
VH15N14R.1.1	423	151.144	0	0
VK10D6R.1.1	371	116.757	0	0
VM106R.1.1	1123	806.055	0	0
VW02B12L.1.1	2699	2382.06	2	78.9264
VW02B12L.2.1	1017	700.055	0	0
VW02B12L.2.2	1050	733.055	0	0
VW02B12L.3.1	1128	811.055	2	231.806
VW02B12L.4.1	692	381.06	1	246.689
VW06B3R.1a.1	1388	1071.06	0	0
VW06B3R.1b.1	1432	1115.06	0	0
VY10G11R.1.1	1103	786.055	0	0
VZC374L.1a.1	1373	1056.06	0	0
VZC374L.1b.1	1304	987.055	1	95.2364
VZK822L.1a.1	1166	849.055	1	110.715
VZK822L.1b.1	888	571.926	0	0
VZK822L.1c.1	690	379.424	0	0
VZK822L.2.1	358	109.264	0	0
W01A11.1a.1	1422	1105.06	0	0
W01A11.1b.1	723	411.01	0	0
W01A11.2.1	1175	858.055	0	0
W01A11.3a.1	3806	3489.06	0	0
W01A11.3b.1	3487	3170.06	0	0
W01A11.3b.2	3591	3274.06	0	0
W01A11.3c.1	3165	2848.06	0	0
W01A11.3c.2	2967	2650.06	2	70.9446
W01A11.4.1	803	488.267	0	0
W01A11.5.1	2365	2048.06	0	0
W01A11.6.1	622	315.756	0	0
W01A11.7.1	701	389.968	1	241.055
W01A11.7.2	697	386.06	0	0
W01A8.1a.1	1312	995.055	0	0
W01A8.1b.1	1717	1400.06	2	134.285
W01A8.1b.2	1694	1377.06	0	0
W01A8.1c.1	1322	1005.06	0	0
W01A8.2a.1	2374	2057.06	0	0
W01A8.2a.2	997	680.055	0	0
W01A8.2a.3	655	346.509	0	0
W01A8.3.1	1366	1049.06	0	0
W01A8.4.1	650	341.674	0	0
W01A8.5.1	1017	700.055	0	0
W01A8.6.1	1262	945.055	0	0
W01A8.8a.1	715	403.398	0	0
W01A8.8b.1	324	90.052	0	0
W01B11.1.1	449	170.964	0	0
W01B11.2a.1	2659	2342.06	0	0
W01B11.2b.1	3402	3085.06	0	0
W01B11.2b.2	447	169.198	0	0
W01B11.3.1	1785	1468.06	1	64.0327
W01B11.5a.1	1394	1077.06	0	0
W01B11.5b.1	1890	1573.06	0	0
W01B11.5b.2	1900	1583.06	0	0
W01B11.5b.3	1862	1545.06	0	0
W01B11.5c.1	1227	910.055	0	0
W01B11.5d.1	1683	1366.06	0	0
W01B11.6.1	400	134.905	0	0
W01B6.1.1	1427	1110.06	0	0
W01B6.2.1	1175	858.055	0	0
W01B6.3.1	1549	1232.06	0	0
W01B6.4.1	192	31.5518	0	0
W01B6.5.1	1743	1426.06	0	0
W01B6.6.1	1154	837.055	0	0
W01B6.7.1	966	649.211	0	0
W01B6.8.1	753	439.698	0	0
W01B6.9.1	1910	1593.06	0	0
W01C8.1.1	436	160.618	0	0
W01C8.3.1	4067	3750.06	1	25.0672
W01C8.4.1	1936	1619.06	1	58.0607
W01C8.4.2	2015	1698.06	0	0
W01C8.5a.1	1893	1576.06	1	59.6448
W01C8.5b.1	1591	1274.06	0	0
W01C8.6.1	1943	1626.06	0	0
W01C8.6.2	2002	1685.06	0	0
W01C9.1a.1	929	612.512	0	0
W01C9.1b.1	739	426.215	0	0
W01C9.2.1	1837	1520.06	0	0
W01C9.3a.1	2668	2351.06	0	0
W01C9.3b.1	2750	2433.06	0	0
W01C9.3c.1	2403	2086.06	0	0
W01C9.3d.1	2304	1987.06	0	0
W01C9.4.1	1097	780.055	0	0
W01C9.5a.1	911	594.512	1	158.119
W01C9.5b.1	1109	792.055	0	0
W01C9.5c.1	1016	699.055	0	0
W01D2.1.1	323	89.4459	6	6305.72
W01D2.2a.1	1366	1049.06	0	0
W01D2.2b.1	1377	1060.06	0	0
W01D2.2c.1	957	640.364	0	0
W01D2.2d.1	966	649.211	1	144.797
W01D2.3a.1	854	538.185	0	0
W01D2.3b.1	330	93.4842	0	0
W01D2.4.1	1097	780.055	0	0
W01D2.5a.1	1283	966.055	0	0
W01D2.5a.2	1413	1096.06	0	0
W01D2.5b.1	741	428.215	0	0
W01D2.6.1	219	40.9754	0	0
W01F3.1a.1	1856	1539.06	1	61.0787
W01F3.1b.1	1684	1367.06	0	0
W01F3.2.1	1096	779.055	0	0
W01F3.3a.1	6925	6608.06	0	0
W01F3.3b.1	9766	9449.06	0	0
W01F3.3c.1	9028	8711.06	0	0
W01F3.3d.1	9740	9423.06	0	0
W01F3.3e.1	8188	7871.06	0	0
W01F3.3f.1	7178	6861.06	0	0
W01F3.3g.1	7122	6805.06	11.2344	155.19
W01F3.3h.1	7954	7637.06	5.76557	70.9676
W01G7.1.1	2508	2191.06	1	42.9033
W01G7.1.2	2649	2332.06	0	0
W01G7.3.1	437	161.214	0	0
W01G7.4.1	1194	877.055	0	0
W01G7.5.1	2296	1979.06	1	47.4992
W01H2.2.1	180	27.4509	0	0
W01H2.3a.1	1526	1209.06	0	0
W01H2.3a.2	1554	1237.06	0	0
W01H2.3a.3	1420	1103.06	0	0
W01H2.3a.4	1308	991.055	0	0
W01H2.3b.1	672	362.574	0	0
W01H2.3c.1	636	328.973	0	0
W02A11.1.1	1028	711.055	0	0
W02A11.2.1	785	470.952	0	0
W02A11.2.2	879	562.926	0	0
W02A11.3.1	1663	1346.06	1	69.8363
W02A11.4.1	2741	2424.06	0	0
W02A11.5.1	1193	876.055	0	0
W02A11.8.1	1247	930.055	0	0
W02A2.12.1	102	19.5	0	0
W02A2.1a.1	1255	938.055	0	0
W02A2.1b.1	270	62.5796	0	0
W02A2.2.1	908	591.512	0	0
W02A2.3a.1	1503	1186.06	0	0
W02A2.3b.1	1417	1100.06	1	85.4535
W02A2.5.1	1686	1369.06	0	0
W02A2.6a.1	2465	2148.06	0	0
W02A2.6b.1	1764	1447.06	0	0
W02A2.6c.1	75	14.5	0	0
W02A2.7.1	1975	1658.06	2	113.39
W02A2.8a.1	776	462.062	0	0
W02A2.8b.1	393	130.646	0	0
W02A2.8c.1	126	18.3542	0	0
W02A2.9.1	220	41.6002	1	2259.69
W02B12.1.1	1240	923.055	0	0
W02B12.10.1	908	591.512	0	0
W02B12.11.1	1682	1365.06	0	0
W02B12.12a.1	1243	926.055	0	0
W02B12.12b.1	1184	867.055	0	0
W02B12.13a.1	870	553.926	1	169.704
W02B12.13b.1	953	636.364	0	0
W02B12.15a.1	492	202.903	0	0
W02B12.15b.1	611	305.434	0	0
W02B12.16.1	389	128.767	0	0
W02B12.2.1	1078	761.055	5	617.587
W02B12.3a.1	1171	854.055	2	220.135
W02B12.3b.1	1395	1078.06	0	0
W02B12.3b.2	1545	1228.06	0	0
W02B12.3b.3	1515	1198.06	0	0
W02B12.3c.1	935	618.512	0	0
W02B12.6a.1	2983	2666.06	0	0
W02B12.7.1	1508	1191.06	0	0
W02B12.8a.1	1485	1168.06	0	0
W02B12.8b.1	738	425.215	0	0
W02B12.9a.1	1301	984.055	0	0
W02B12.9b.1	1306	989.055	0	0
W02B12.9c.1	1285	968.055	0	0
W02B12.9d.1	957	640.364	0	0
W02B3.2.1	2742	2425.06	1	38.7635
W02B3.3.1	336	96.9413	0	0
W02B3.4.1	1527	1210.06	0	0
W02B3.7.1	1172	855.055	0	0
W02B8.1.1	813	498.035	0	0
W02B8.1.2	769	455.062	0	0
W02B8.2.1	3917	3600.06	0	0
W02B8.3.1	2247	1930.06	0	0
W02B8.5.1	759	445.488	0	0
W02B8.6.1	2379	2062.06	0	0
W02B9.1a.1	4688	4371.06	0.0122133	0.262659
W02B9.1a.2	4653	4336.06	2.96156	64.2053
W02B9.1b.1	9485	9168.06	2.91512	29.8898
W02B9.1d.1	3195	2878.06	4.49057	146.672
W02B9.1e.1	2805	2488.06	0.620534	23.445
W02C12.2a.1	641	333.652	0	0
W02C12.2b.1	924	607.512	0	0
W02C12.3a.1	2517	2200.06	0	0
W02C12.3a.2	2514	2197.06	0	0
W02C12.3b.1	2499	2182.06	0	0
W02C12.3c.1	2575	2258.06	0	0
W02C12.3d.1	2359	2042.06	0	0
W02C12.3d.2	2555	2238.06	0	0
W02C12.3e.1	2224	1907.06	0	0
W02C12.3f.1	2449	2132.06	0	0
W02C12.3g.1	2583	2266.06	0	0
W02C12.3h.1	1113	796.055	0.446721	52.7519
W02C12.3h.2	2138	1821.06	3.55328	183.422
W02C12.3i.1	1422	1105.06	0	0
W02C12.3j.1	1347	1030.06	0	0
W02D3.1.1	550	251.197	1	374.223
W02D3.10.1	4670	4353.06	0	0
W02D3.11a.1	1815	1498.06	0	0
W02D3.11b.1	1567	1250.06	0	0
W02D3.12.1	350	104.882	0	0
W02D3.13a.1	66	5.5	0	0
W02D3.13b.1	33	34	0	0
W02D3.2.1	1641	1324.06	0	0
W02D3.2.2	1564	1247.06	0	0
W02D3.2.3	1457	1140.06	0	0
W02D3.3.1	1185	868.055	0	0
W02D3.3.2	1506	1189.06	0	0
W02D3.3.3	1499	1182.06	0	0
W02D3.4.1	1430	1113.06	0	0
W02D3.4.2	1346	1029.06	1	91.3494
W02D3.5.1	527	231.69	0	0
W02D3.6.1	903	586.652	0	0
W02D3.7.1	481	194.753	1	482.681
W02D3.8.1	1813	1496.06	0	0
W02D3.9.1	2069	1752.06	2	107.307
W02D7.10.1	819	503.678	0	0
W02D7.11.1	402	136.296	0	0
W02D7.12.1	478	192.365	0	0
W02D7.2.1	1276	959.055	0	0
W02D7.3.1	1608	1291.06	0	0
W02D7.4.1	825	509.678	0	0
W02D7.5.1	829	513.558	0	0
W02D7.6.1	1298	981.055	0	0
W02D7.7.1	777	463.062	1	203.004
W02D7.8.1	456	176.106	0	0
W02D9.10.1	789	474.84	0	0
W02D9.1a.1	1606	1289.06	1	72.9244
W02D9.1b.1	969	652.211	0	0
W02D9.2a.1	978	661.055	1	142.202
W02D9.2b.1	1035	718.055	0	0
W02D9.2c.1	648	339.838	0	0
W02D9.3.1	1494	1177.06	0	0
W02D9.4.1	922	605.512	0	0
W02D9.5.1	451	172.632	0	0
W02D9.6.1	261	58.4465	0	0
W02D9.7.1	294	74.8574	0	0
W02D9.8.1	231	45.9834	0	0
W02D9.9.1	240	49.7015	0	0
W02F12.2.1	1073	756.055	0	0
W02F12.3.1	1369	1052.06	0	0
W02F12.4a.1	1264	947.055	0	0
W02F12.4b.1	1280	963.055	0	0
W02F12.4b.2	1369	1052.06	0	0
W02F12.4c.1	1289	972.055	0	0
W02F12.4c.2	1395	1078.06	0	0
W02F12.4c.3	1428	1111.06	0	0
W02F12.4c.4	1311	994.055	0	0
W02F12.4c.5	1412	1095.06	0	0
W02F12.4c.6	739	426.215	0	0
W02F12.4d.1	1372	1055.06	0	0
W02F12.5.1	1642	1325.06	1	70.9431
W02F12.6.1	873	556.926	0	0
W02F12.7.1	985	668.055	0	0
W02F12.8.1	348	103.849	0	0
W02G9.1.1	831	515.558	0	0
W02G9.2a.1	2323	2006.06	0	0
W02G9.2a.2	2256	1939.06	0	0
W02G9.2a.3	2477	2160.06	0	0
W02G9.2b.1	2184	1867.06	0	0
W02G9.2c.1	1497	1180.06	0	0
W02G9.3.1	1022	705.055	0	0
W02G9.4a.1	933	616.512	0	0
W02G9.4b.1	501	210.201	0	0
W02G9.5a.1	1563	1246.06	1	75.4409
W02G9.5b.1	1365	1048.06	0	0
W02G9.5c.1	948	631.364	0	0
W02H3.1a.1	832	516.435	0	0
W02H3.1b.1	360	110.55	0	0
W02H3.3.1	487	198.793	0	0
W02H5.11a.1	1044	727.055	0	0
W02H5.11b.1	342	100.515	0	0
W02H5.16a.1	999	682.055	0	0
W02H5.16b.1	342	100.515	0	0
W02H5.19.1	510	217.607	0	0
W02H5.2.1	2110	1793.06	0	0
W02H5.6a.1	2405	2088.06	0	0
W02H5.7a.1	1158	841.055	0	0
W02H5.7b.1	522	227.854	0	0
W02H5.8.1	1861	1544.06	1	60.8809
W03A3.1.1	1127	810.055	1	116.046
W03A3.2.1	5090	4773.06	0	0
W03A5.1.1	2815	2498.06	0	0
W03A5.2.1	1020	703.055	0	0
W03A5.3.1	593	289.037	0	0
W03A5.6a.1	2440	2123.06	0.275718	12.2081
W03A5.6b.1	2437	2120.06	0.724282	32.1148
W03A5.6c.1	930	613.512	0	0
W03A5.7.1	1302	985.055	1	95.4297
W03A5.7.2	1541	1224.06	0	0
W03B1.2.1	2697	2380.06	0	0
W03B1.3.1	3412	3095.06	1	30.3722
W03B1.3.2	1059	742.055	0	0
W03B1.3.3	1040	723.055	0	0
W03B1.4a.1	1403	1086.06	0	0
W03B1.4b.1	678	368.048	1	255.411
W03B1.5.1	1746	1429.06	0	0
W03B1.7a.1	2116	1799.06	0	0
W03B1.7b.1	2028	1711.06	2.87154e-05	0.00157759
W03B1.7c.1	2143	1826.06	0	0
W03B1.7c.2	2134	1817.06	0	0
W03B1.7c.3	2002	1685.06	0.999971	55.785
W03B1.7c.4	1590	1273.06	0	0
W03B1.7c.5	1603	1286.06	0	0
W03B1.8.1	2210	1893.06	0	0
W03B1.9.1	2000	1683.06	0	0
W03C9.1.1	846	530.312	0	0
W03C9.2.1	1285	968.055	0	0
W03C9.3.1	791	476.84	1	197.139
W03C9.4a.1	2070	1753.06	0	0
W03C9.4b.1	2282	1965.06	0	0
W03C9.4c.1	954	637.364	0	0
W03C9.4d.1	1356	1039.06	0	0
W03C9.4e.1	1362	1045.06	0	0
W03C9.4f.1	1365	1048.06	0	0
W03C9.4g.1	1371	1054.06	0	0
W03C9.4h.1	1377	1060.06	0	0
W03C9.4i.1	1383	1066.06	0	0
W03C9.4j.1	942	625.512	0	0
W03C9.4k.1	951	634.364	0	0
W03C9.4l.1	963	646.211	0	0
W03C9.5.1	566	265.087	1	354.614
W03C9.6.1	1673	1356.06	0	0
W03C9.7a.1	1876	1559.06	0	0
W03C9.7a.2	1739	1422.06	0	0
W03C9.7b.1	660	351.257	0	0
W03C9.7c.1	1902	1585.06	0	0
W03C9.7d.1	669	359.747	0	0
W03C9.8.1	313	84.2274	0	0
W03D2.1a.1	1657	1340.06	0	0
W03D2.1b.1	1610	1293.06	0	0
W03D2.1c.1	1620	1303.06	0	0
W03D2.1e.1	249	52.7476	0	0
W03D2.2.1	720	408.108	0	0
W03D2.4.1	991	674.055	2	278.919
W03D2.5a.1	739	426.215	0	0
W03D2.5b.1	336	96.9413	0	0
W03D2.5c.1	270	62.5796	0	0
W03D2.7.1	480	193.907	0	0
W03D2.9.1	930	613.512	0	0
W03D2.9.2	600	295.607	0	0
W03D8.1.1	1133	816.055	0	0
W03D8.11.1	935	618.512	0	0
W03D8.14.1	438	161.943	0	0
W03D8.2a.1	1207	890.055	0	0
W03D8.2a.2	2343	2026.06	0	0
W03D8.2a.3	1179	862.055	0	0
W03D8.2b.1	1095	778.055	0	0
W03D8.3.1	522	227.854	0	0
W03D8.5.1	916	599.512	0	0
W03D8.6a.1	5113	4796.06	0	0
W03D8.6b.1	5059	4742.06	0	0
W03D8.6c.1	5135	4818.06	0	0
W03D8.6d.1	4428	4111.06	1.58229e-05	0.000361806
W03D8.6e.1	4362	4045.06	0.999984	23.2388
W03D8.7.1	1070	753.055	0	0
W03D8.8.1	1376	1059.06	0	0
W03D8.9.1	1114	797.055	0	0
W03D8.9.2	1064	747.055	0	0
W03F11.1a.1	806	491.035	0	0
W03F11.1b.1	405	138.437	0	0
W03F11.2a.1	3267	2950.06	0	0
W03F11.2b.1	3258	2941.06	0	0
W03F11.3.1	697	386.06	0	0
W03F11.4.1	4288	3971.06	0	0
W03F11.4.2	4169	3852.06	0	0
W03F11.5.1	963	646.211	0	0
W03F11.6a.1	5310	4993.06	0	0
W03F11.6b.1	2037	1720.06	0	0
W03F11.6c.1	5308	4991.06	0	0
W03F11.6d.1	5021	4704.06	3	59.9505
W03F11.6e.1	4078	3761.06	0	0
W03F11.6f.1	5025	4708.06	0	0
W03F11.6g.1	4149	3832.06	0	0
W03F11.6h.1	3861	3544.06	0	0
W03F11.6i.1	3963	3646.06	0	0
W03F11.6j.1	3675	3358.06	0	0
W03F11.6k.1	3684	3367.06	0	0
W03F11.6l.1	3396	3079.06	0	0
W03F11.6m.1	3438	3121.06	0	0
W03F11.6n.1	3150	2833.06	0	0
W03F11.6o.1	4862	4545.06	0	0
W03F8.1.1	821	505.678	4	743.584
W03F8.3a.1	1273	956.055	0	0
W03F8.3b.1	264	60.0417	0	0
W03F8.4.1	908	591.512	0	0
W03F8.5a.1	5901	5584.06	15	252.514
W03F8.5b.1	231	45.9834	0	0
W03F8.6a.1	508	215.94	0	0
W03F8.6b.1	470	186.836	1	503.135
W03F8.6c.1	78	12.6667	0	0
W03F8.6d.1	30	31	0	0
W03F8.9a.1	1046	729.055	0	0
W03F8.9b.1	1090	773.055	0	0
W03F9.10.1	1933	1616.06	4	232.674
W03F9.11.1	1228	911.055	0	0
W03F9.1a.1	1805	1488.06	0	0
W03F9.1b.1	288	71.7826	0	0
W03F9.2a.1	883	566.926	0	0
W03F9.4a.1	2401	2084.06	0	0
W03F9.4b.1	1938	1621.06	0	0
W03F9.5.1	1240	923.055	0	0
W03F9.5.2	1241	924.055	0	0
W03F9.5.3	1195	878.055	0	0
W03F9.6.1	1204	887.055	0	0
W03F9.9.1	863	547.185	0	0
W03G1.1.1	1626	1309.06	0	0
W03G1.2.1	1201	884.055	0	0
W03G1.5.1	1416	1099.06	0	0
W03G1.6a.1	2439	2122.06	0	0
W03G1.6b.1	2778	2461.06	0	0
W03G1.6c.1	2449	2132.06	0	0
W03G1.6d.1	2109	1792.06	1	52.4557
W03G1.6e.1	1380	1063.06	0	0
W03G1.6f.1	1368	1051.06	0	0
W03G1.6g.1	1389	1072.06	0	0
W03G1.6h.1	1377	1060.06	0	0
W03G1.7a.1	1912	1595.06	0	0
W03G1.7b.1	1638	1321.06	0	0
W03G11.1a.1	1116	799.055	0	0
W03G11.1b.1	840	524.312	0	0
W03G11.2.1	1198	881.055	0	0
W03G11.3.1	1633	1316.06	1	71.4283
W03G11.4.1	2627	2310.06	0	0
W03G11.4.2	2800	2483.06	0	0
W03G11.4.3	2838	2521.06	0	0
W03G11.4.4	2579	2262.06	2	83.1134
W03G9.1.1	2316	1999.06	1	47.024
W03G9.10.1	397	133.075	0	0
W03G9.2.1	1701	1384.06	0	0
W03G9.3.1	1881	1564.06	0	0
W03G9.4.1	2097	1780.06	0	0
W03G9.5.1	1514	1197.06	0	0
W03G9.6.1	1335	1018.06	0	0
W03G9.6.2	1294	977.055	0	0
W03G9.7.1	1771	1454.06	0	0
W03G9.8.1	441	164.399	2	1143.6
W03G9.9.1	1016	699.055	0	0
W03G9.9.2	623	316.756	0	0
W03H1.2.1	571	269.429	0	0
W03H9.1.1	2652	2335.06	0	0
W03H9.2b.1	1049	732.055	0	0
W03H9.2b.2	968	651.211	0	0
W03H9.4a.1	2260	1943.06	0	0
W03H9.4b.1	1038	721.055	0	0
W03H9.4c.1	591	287.178	0	0
W04A4.2.1	1590	1273.06	0	0
W04A4.3.1	450	171.822	0	0
W04A4.4a.1	759	445.488	0	0
W04A4.4b.1	702	390.874	0	0
W04A4.5.1	3514	3197.06	0	0
W04A4.6.1	645	337.247	0	0
W04A8.1a.1	2199	1882.06	0	0
W04A8.1b.1	1620	1303.06	0	0
W04A8.1c.1	1875	1558.06	0	0
W04A8.2.1	1185	868.055	0	0
W04A8.3.1	981	664.055	0	0
W04A8.4a.1	2004	1687.06	7	390.043
W04A8.4a.2	1087	770.055	0	0
W04A8.5.1	1168	851.055	1	110.455
W04A8.6a.1	1689	1372.06	1	68.5129
W04A8.6b.1	924	607.512	0	0
