target_id	length	eff_length	est_counts	tpm
W10D9.4b.1	990	707.363	191.531	8.27006
W10D9.5a.1	471	197.77	466	71.9675
W10D9.5b.1	48	6	0	0
W10G11.1.1	618	336.852	40	3.62688
W10G11.2.1	667	385.104	7	0.555177
W10G11.3.1	655	373.217	9	0.736533
W10G11.5.1	957	674.363	0	0
W10G11.6.1	1356	1073.36	0	0
W10G11.11.1	1015	732.363	0	0
W10G11.12.1	575	294.925	0	0
W10G11.13.1	696	413.983	0	0
W10G11.14.1	662	380.143	0	0
W10G11.15.1	703	420.942	0	0
W10G11.16a.1	3352	3069.36	53.2367	0.529754
W10G11.16b.1	3386	3103.36	788.163	7.75703
W10G11.16c.1	2941	2658.36	123.6	1.42009
W10G11.19.1	1607	1324.36	620	14.2987
W10G11.20.1	697	414.983	50.8239	3.74067
W10G11.20.2	642	360.364	284.176	24.0856
Y1B5A.1.1	273	55.0944	0.735531	0.40776
Y4C6A.2a.1	3247	2964.36	98.5628	1.01553
Y4C6A.2b	3169	2886.36	0	0
Y4C6A.2c	2938	2655.36	0	0
Y4C6A.2d.1	3250	2967.36	353.651	3.64012
Y4C6A.2e.1	1797	1514.36	0	0
Y4C6A.2f.1	1791	1508.36	0	0
Y4C6A.2g.1	1203	920.363	0	0
Y4C6A.2h.1	1197	914.363	66.3081	2.21493
Y4C6A.2i	2947	2664.36	22.478	0.257678
Y4C6A.3.1	1482	1199.36	2	0.050932
Y4C6A.4.1	451	179.943	0	0
Y4C6B.1.1	1548	1265.36	132	3.18618
Y4C6B.2a.1	1596	1313.36	106.095	2.46731
Y4C6B.2a.2	1647	1364.36	0	0
Y4C6B.2b.1	1759	1476.36	0	0
Y4C6B.2b.2	1631	1348.36	47.1535	1.06812
Y4C6B.2b.3	2354	2071.36	0	0
Y4C6B.2b.4	1547	1264.36	26.2751	0.634723
Y4C6B.2b.5	1702	1419.36	6.13768	0.132075
Y4C6B.2b.6	2408	2125.36	11.3382	0.162939
Y4C6B.2b.7	1524	1241.36	0	0
Y4C6B.3a.1	1668	1385.36	428	9.43608
Y4C6B.3b.1	1218	935.363	0	0
Y4C6B.3c.1	438	168.628	0	0
Y4C6B.4a.1	1846	1563.36	487.462	9.52342
Y4C6B.4b.1	2635	2352.36	67.5376	0.876905
Y4C6B.4b.2	2175	1892.36	3.54104e-06	5.71528e-08
Y4C6B.5.1	1535	1252.36	140	3.41436
Y4C6B.6.1	1660	1377.36	487	10.7992
Y4C6B.7a.1	645	363.327	86.8507	7.30107
Y4C6B.7b.1	593	312.344	25.1493	2.45926
Y5H2A.1.1	560	280.534	0	0
Y5H2A.2.1	1275	992.363	105	3.23169
Y5H2B.1a.1	1237	954.363	0	0
Y5H2B.1b.1	1071	788.363	8	0.309938
Y5H2B.3.1	549	269.84	5	0.565946
Y5H2B.4.1	894	611.363	0	0
Y5H2B.5.1	1648	1365.36	506	11.3192
Y5H2B.6.1	1592	1309.36	32.5141	0.758445
Y5H2B.6.2	2035	1752.36	61.2909	1.06828
Y5H2B.7.1	1002	719.363	9	0.382125
Y6D11A.2.1	1046	763.363	925	37.0103
Y8A9A.2.1	4181	3898.36	4061	31.8172
Y8A9A.3.1	647	365.327	0	0
Y8A9A.4.1	693	410.983	7	0.520218
Y8A9A.5.1	1255	972.363	2	0.0628222
Y8G1A.1a.1	768	485.629	1.3332	0.0838496
Y8G1A.1b.1	621	339.818	4.6668	0.419455
Y9C9A.1.1	1141	858.363	186	6.61841
Y9C9A.5.1	1026	743.363	1	0.0410876
Y9C9A.8.1	1368	1085.36	267	7.5136
Y9C9A.12.1	916	633.363	3	0.144671
Y9C9A.13.1	1908	1625.36	1	0.0187915
Y9C9A.16a.1	1184	901.363	0	0
Y9C9A.16b.1	1406	1123.36	10	0.271889
Y9C12A.1.1	1469	1186.36	346.864	8.93003
Y13C8A.1.1	210	30.2282	1	1.01041
Y14H12A.1.1	672	390.104	84	6.57673
Y14H12B.1a.1	979	696.363	43.5529	1.91026
Y14H12B.1b.1	870	587.363	200.996	10.4518
Y14H12B.1c.1	453	181.717	16.4512	2.76513
Y14H12B.2.1	1415	1132.36	118	3.18279
Y16E11A.1.1	907	624.363	15	0.73378
Y17G9A.2.1	804	521.527	53	3.10392
Y17G9A.3a.1	746	463.724	16	1.05383
Y17G9A.3b.1	553	273.73	0	0
Y17G9A.4.1	938	655.363	0	0
Y17G9B.1.1	1620	1337.36	22	0.502441
Y17G9B.2.1	306	72.0384	15	6.35973
Y17G9B.3.1	1597	1314.36	36	0.836563
Y17G9B.4a.1	895	612.363	1.40065	0.0698607
Y17G9B.4b	841	558.363	30.5993	1.67381
Y17G9B.5.1	1110	827.363	465	17.166
Y17G9B.7a.1	1041	758.363	14.5957	0.587839
Y17G9B.7b.1	1170	887.363	11.4043	0.392537
Y17G9B.8.1	1522	1239.36	741	18.2613
Y17G9B.8.2	1314	1031.36	0	0
Y18H1A.1.1	1557	1274.36	3	0.0719018
Y18H1A.2a.1	947	664.363	470.276	21.6202
Y18H1A.2b.1	910	627.363	64.7235	3.15105
Y18H1A.2b.2	679	397.104	0	0
Y18H1A.3a.1	4301	4018.36	1777.32	13.5091
Y18H1A.3b.1	1830	1547.36	0	0
Y18H1A.3c.1	2247	1964.36	0	0
Y18H1A.3d.1	2904	2621.36	0	0
Y18H1A.3e.1	3946	3663.36	523.684	4.36618
Y18H1A.4.1	846	563.363	138.787	7.5244
Y18H1A.4.2	957	674.363	539.213	24.4218
Y18H1A.8a.1	759	476.677	11	0.704823
Y18H1A.8b.1	195	24.9906	0	0
Y18H1A.9.1	1826	1543.36	54	1.06865
Y18H1A.10.1	1544	1261.36	2	0.0484285
Y18H1A.11a.1	886	603.363	90.9124	4.6021
Y18H1A.11b.1	861	578.363	25.4017	1.34145
Y18H1A.11b.2	864	581.363	21.3782	1.12314
Y18H1A.11c.1	651	369.217	24.1258	1.99577
Y18H1A.11d.1	417	150.757	0.181991	0.0368707
Y19D10A.1a.1	1059	776.363	0	0
Y19D10A.1b	1281	998.363	2	0.0611861
Y19D10A.2.1	1059	776.363	7	0.275388
Y19D10A.4a.1	1428	1145.36	1562.5	41.6666
Y19D10A.4b	1076	793.363	0	0
Y19D10A.4c.1	843	560.363	0	0
Y19D10A.4d.1	96	28.5	0	0
Y19D10A.5a.1	1437	1154.36	331.187	8.7628
Y19D10A.5b.1	225	35.5086	6.31256	5.42979
Y19D10A.6.1	819	536.527	0	0
Y19D10A.7a.1	1206	923.363	0	0
Y19D10A.7b.1	1077	794.363	0	0
Y19D10A.7c	1156	873.363	1.5	0.0524575
Y19D10A.7d	1027	744.363	0	0
Y19D10A.7e	971	688.363	0	0
Y19D10A.7f	842	559.363	0	0
Y19D10A.7g.1	945	662.363	0	0
Y19D10A.7h.1	816	533.527	0	0
Y19D10A.8a.1	1377	1094.36	0	0
Y19D10A.8b.1	204	28.259	1.17949	1.27482
Y19D10A.9.1	891	608.363	194	9.73981
Y19D10A.11a.1	1398	1115.36	56.1332	1.53714
Y19D10A.11b.1	573	293.014	0	0
Y19D10A.11c	243	42.3857	1.36684	0.984942
Y19D10A.12a.1	1635	1352.36	0	0
Y19D10A.12b.1	1179	896.363	0	0
Y19D10A.12c.1	219	33.1166	52.2942	48.2302
Y19D10A.13.1	954	671.363	0	0
Y19D10B.3.1	1165	882.363	48	1.66152
Y19D10B.6.1	1731	1448.36	1	0.0210879
Y19D10B.7.1	483	208.576	475	69.5569
Y20F4.2.1	1906	1623.36	3280	61.712
Y20F4.3a.1	3310	3027.36	1474	14.8712
Y20F4.3b.1	1794	1511.36	0	0
Y20F4.4a.1	2385	2102.36	1085.16	15.7651
Y20F4.4b.1	363	108.799	33.8424	9.50057
Y22D7AL.1.1	189	23.315	0	0
Y22D7AL.3.1	273	55.0944	3	1.66313
Y22D7AL.4.1	1196	913.363	39	1.30417
Y22D7AL.6a.1	471	197.77	0	0
Y22D7AL.6b.1	661	379.143	91	7.33079
Y22D7AL.7.1	1253	970.363	255	8.02634
Y22D7AL.9.1	2640	2357.36	148	1.91755
Y22D7AL.9.2	2574	2291.36	4.41573e-06	5.886e-08
Y22D7AL.10.1	558	278.619	1337	146.566
Y22D7AL.11a.1	1322	1039.36	0	0
Y22D7AL.11b.1	1320	1037.36	20	0.588858
Y22D7AL.13.1	186	22.2531	0	0
Y22D7AL.14.1	1224	941.363	11	0.3569
Y22D7AL.15.1	539	260.321	794	93.1584
Y22D7AL.16.1	892	609.363	216	10.8265
Y22D7AR.2.1	4120	3837.36	54	0.429806
Y22D7AR.3.1	277	56.8277	0	0
Y22D7AR.5.1	901	618.363	30	1.4818
Y22D7AR.6.1	1316	1033.36	0	0
Y22D7AR.6.2	1340	1057.36	990	28.5971
Y22D7AR.7.1	2304	2021.36	22	0.332422
Y22D7AR.9.1	1768	1485.36	120	2.46752
Y22D7AR.10.1	289	62.4578	0	0
Y22D7AR.11.1	1156	873.363	14.9293	0.522102
Y22D7AR.11.2	1039	756.363	44.0707	1.77964
Y22D7AR.14.1	975	692.363	7	0.308799
Y23B4A.1.1	507	230.686	31	4.10442
Y23B4A.2.1	544	265.055	494.526	56.9856
Y23B4A.2.2	567	287.306	77.4738	8.23611
Y23H5A.2a.1	664	382.143	101	8.07249
Y23H5A.2b.1	519	241.675	0	0
Y23H5A.2c	224	35.194	0	0
Y23H5A.3.1	1058	775.363	257	10.1237
Y23H5A.4a.1	1255	972.363	21	0.659633
Y23H5A.4b.1	183	21.7489	0	0
Y23H5B.1.1	759	476.677	15.919	1.02001
Y23H5B.1.2	707	424.942	78.081	5.61213
Y23H5B.3.1	657	375.143	44	3.58235
Y23H5B.4.1	1513	1230.36	183	4.54286
Y23H5B.5.1	2265	1982.36	2000	30.8147
Y23H5B.6a.1	2327	2044.36	3309.99	49.4516
Y23H5B.6b.1	954	671.363	227.043	10.3291
Y23H5B.6c.1	837	554.363	256.964	14.1576
Y23H5B.8.1	1177	894.363	45	1.53677
Y23H5B.9.1	216	31.8996	0	0
Y24D9A.1a.1	3367	3084.36	9079.17	89.9067
Y24D9A.1a.2	3302	3019.36	424.9	4.29817
Y24D9A.1a.3	4015	3732.36	258.844	2.1182
Y24D9A.1b	2765	2482.36	8.08827	0.099518
Y24D9A.1c.1	897	614.363	0	0
Y24D9A.2.1	1983	1700.36	84	1.50886
Y24D9A.6.1	474	200.42	19	2.8955
Y24D9A.7.1	234	38.6756	16	12.6356
Y24D9A.8a.1	1082	799.363	3002.82	114.735
Y24D9A.8b.1	498	222.471	0.0194185	0.00266596
Y24D9B.1.1	1858	1575.36	21.9878	0.426298
Y25C1A.1.1	1841	1558.36	0	0
Y25C1A.2.1	592	311.375	0	0
Y25C1A.3.1	1818	1535.36	0	0
Y25C1A.4.1	1503	1220.36	0	0
Y25C1A.5.1	3218	2935.36	4791	49.8512
Y25C1A.6.1	738	455.724	15	1.00531
Y25C1A.7a.1	872	589.363	9.66373	0.500811
Y25C1A.7b.1	885	602.363	52.8574	2.68015
Y25C1A.7c.1	1461	1178.36	1089.48	28.2391
Y25C1A.8a.1	1336	1053.36	244.509	7.08971
Y25C1A.8b.1	1348	1065.36	146.063	4.18748
Y25C1A.8b.2	1301	1018.36	8.42828	0.252783
Y25C1A.13.1	1047	764.363	307	12.2673
Y27F2A.5.1	1108	825.363	53	1.96129
Y27F2A.6.1	1590	1307.36	3	0.0700869
Y27F2A.8.1	591	310.469	5	0.491885
Y27F2A.9.1	384	124.83	0	0
Y32G9A.2a.1	438	168.628	1	0.181127
Y32G9A.2b.1	336	90.3985	0	0
Y32G9A.2c.1	243	42.3857	0	0
Y32G9A.2d.1	306	72.0384	0	0
Y32G9A.3a.1	1046	763.363	0	0
Y32G9A.3b	1030	747.363	0	0
Y32G9A.3c.1	426	158.411	0	0
Y32G9A.5.1	872	589.363	2	0.103647
Y32G9A.6a.1	2689	2406.36	40.0322	0.508112
Y32G9A.6b.1	600	319.217	8.9482	0.856172
Y32G9A.6c.1	666	384.104	0	0
Y32G9A.6d.1	2750	2467.36	236.868	2.93214
Y32G9A.6e.1	1164	881.363	50.1514	1.73796
Y32G9A.6f.1	1230	947.363	0	0
Y32G9A.6g	826	543.527	0	0
Y32G9A.6h	892	609.363	0	0
Y32G9A.8a.1	1680	1397.36	0	0
Y32G9A.8a.2	1748	1465.36	2671	55.6724
Y32G9A.8b.1	531	252.867	0	0
Y32G9B.1a.1	1529	1246.36	47.3164	1.15952
Y32G9B.1a.2	1422	1139.36	0	0
Y32G9B.1a.3	2286	2003.36	38.8922	0.592945
Y32G9B.1b.1	1407	1124.36	16.429	0.44629
Y32G9B.1c	1648	1365.36	106.362	2.37931
Y32G9B.1d.1	825	542.527	0	0
Y32G9B.1e.1	531	252.867	0	0
Y32H12A.1.1	1287	1004.36	31	0.94272
Y32H12A.2a.1	1878	1595.36	266.258	5.09747
Y32H12A.2b.1	2213	1930.36	129.742	2.05283
Y32H12A.4.1	804	521.527	1078	63.1326
Y32H12A.5.1	2223	1940.36	1780	28.0187
Y32H12A.6.1	1039	756.363	64.504	2.60476
Y32H12A.6.2	995	712.363	124.496	5.33784
Y32H12A.7.1	1894	1611.36	0	0
Y32H12A.7.2	1905	1622.36	744	14.0067
Y32H12A.8a.1	11878	11595.4	3054.48	8.04572
Y32H12A.8a.2	11919	11636.4	40.7555	0.106975
Y32H12A.8b.1	11049	10766.4	1.35734e-05	3.85063e-08
Y32H12A.8c.1	10656	10373.4	2382.74	7.01567
Y32H12A.8d.1	10668	10385.4	0.00737427	2.16875e-05
Y32H12A.8e.1	10644	10361.4	42.0127	0.123844
Y34B4A.2.1	1239	956.363	283	9.03806
Y34B4A.4a.1	2796	2513.36	1049	12.7477
Y34B4A.4b.1	2502	2219.36	8.74417e-05	1.20338e-06
Y34B4A.5.1	741	458.724	159	10.5866
Y34B4A.6.1	873	590.363	3093	160.019
Y34B4A.7.1	1395	1112.36	338	9.28072
Y34B4A.7.2	1370	1087.36	0	0
Y34B4A.8a.1	2492	2209.36	34.7002	0.479708
Y34B4A.8a.2	2359	2076.36	155.834	2.2923
Y34B4A.8b.1	2376	2093.36	261.901	3.82123
Y34B4A.8b.2	4018	3735.36	74.8964	0.612407
Y34B4A.8b.3	2427	2144.36	92.4597	1.31694
Y34B4A.8c.1	2436	2153.36	0	0
Y34B4A.8d.1	2457	2174.36	0	0
Y34B4A.8e.1	2121	1838.36	19.3059	0.320753
Y34B4A.8f.1	2001	1718.36	0	0
Y34B4A.8g.1	1992	1709.36	0	0
Y34B4A.9.1	786	503.629	2513	152.403
Y34B4A.10.1	1691	1408.36	99	2.147
Y34D9A.1.1	1332	1049.36	1368	39.8173
Y34D9A.2.1	1514	1231.36	493.978	12.2527
Y34D9A.3a.1	2481	2198.36	96.1439	1.33578
Y34D9A.3b.1	2133	1850.36	0	0
Y34D9A.3c.1	1116	833.363	48.204	1.76669
Y34D9A.3d.1	528	250.25	15.6424	1.90916
Y34D9A.3e.1	2652	2369.36	183.771	2.36896
Y34D9A.3f.1	2418	2135.36	64.2385	0.918831
Y34D9A.6.1	414	148.402	587	120.812
Y34D9A.7a.1	2671	2388.36	787.58	10.0718
Y34D9A.7b.1	900	617.363	214.42	10.6081
Y34D9A.7c.1	234	38.6756	0	0
Y34D9A.8a.1	716	433.856	159.986	11.2629
Y34D9A.8b.1	985	702.363	282.001	12.2631
Y34D9A.8c.1	303	70.1162	32.9925	14.3717
Y34D9A.10.1	1791	1508.36	2897.21	58.6658
Y34D9A.11.1	315	77.4061	405	159.805
Y34F4.1a.1	261	49.805	0	0
Y34F4.1b.1	660	378.143	34	2.74622
Y34F4.2a.1	1156	873.363	17	0.594519
Y34F4.2b.1	666	384.104	0	0
Y34F4.3.1	707	424.942	4	0.287503
Y34F4.4.1	838	555.363	6.32982	0.348118
Y34F4.4.2	969	686.363	0	0
Y34F4.4.3	1647	1364.36	28.6702	0.641818
Y34F4.5a.1	1139	856.363	360.264	12.8492
Y34F4.5b.1	510	233.473	102.736	13.4399
Y37B11A.1a.1	2442	2159.36	150	2.12167
Y37B11A.1b.1	2046	1763.36	2.27447e-06	3.93957e-08
Y37B11A.2a.1	3978	3695.36	161	1.3307
Y37B11A.2b.1	3060	2777.36	0	0
Y37B11A.3.1	562	282.478	208.775	22.5739
Y37B11A.3.2	625	343.749	52.88	4.69852
Y37E3.1.1	1334	1051.36	598	17.3724
Y37E3.3.1	343	95.1836	450	144.398
Y37E3.4.1	443	172.998	470	82.9791
Y37E3.5a.1	1189	906.363	80.1048	2.6994
Y37E3.5b.1	1206	923.363	187.03	6.18658
Y37E3.5c.1	1123	840.363	21.8648	0.794677
Y37E3.5c.2	884	601.363	0	0
Y37E3.5d.1	1192	909.363	0.000357545	1.20089e-05
Y37E3.8a.1	481	206.854	40252	5943.4
Y37E3.8b.1	306	72.0384	0	0
Y37E3.10a.1	1863	1580.36	2896.5	55.9794
Y37E3.10a.2	1546	1263.36	1337.01	32.3234
Y37E3.10b	364	109.476	368.493	102.807
Y37E3.11a.1	1314	1031.36	795.858	23.5687
Y37E3.11b.1	1336	1053.36	176.628	5.12145
Y37E3.11c.1	972	689.363	0	0
Y37E3.11d.1	909	626.363	0	0
Y37E3.11e.1	594	313.344	0	0
Y37E3.11f.1	354	102.543	0	0
Y37E3.11g.1	490	215.098	0	0
Y37E3.11h.1	117	25.0714	0	0
Y37E3.11i.1	1375	1092.36	232.514	6.50121
Y37E3.13a.1	1535	1252.36	489.825	11.946
Y37E3.13b.1	1062	779.363	30.1751	1.18255
Y37E3.16.1	1670	1387.36	355	7.81537
Y37E3.17a.1	2703	2420.36	2444.75	30.8507
Y37E3.17b.1	2721	2438.36	773.332	9.68678
Y37E3.17c.1	2712	2429.36	747.922	9.4032
Y37E3.17d.1	2523	2240.36	0	0
Y37E11AL.1.1	1332	1049.36	110	3.20168
Y37E11AL.2a.1	707	424.942	0	0
Y37E11AL.2b.1	396	133.931	3	0.684151
Y37E11AL.3.1	1095	812.363	317	11.9185
Y37E11AL.6a.1	3311	3028.36	376.553	3.79778
Y37E11AL.6b.1	3132	2849.36	361.447	3.87444
Y37E11AL.6c.1	2961	2678.36	4.7726e-05	5.44249e-07
Y37E11AL.8.1	3060	2777.36	721	7.92892
Y37E11AL.9.1	474	200.42	0	0
Y37E11AM.1a.1	3321	3038.36	1054.48	10.6001
Y37E11AM.1b.1	2535	2252.36	5.51948	0.0748464
Y37E11AM.2a.1	1089	806.363	208	7.87851
Y37E11AM.2a.2	1165	882.363	0	0
Y37E11AM.2b.1	1099	816.363	0	0
Y37E11AM.3b.1	1556	1273.36	948.626	22.7538
Y37E11AM.3c.1	741	458.724	326.261	21.7233
Y37E11AR.1.1	1604	1321.36	0	0
Y37E11AR.2.1	1487	1204.36	5567	141.181
Y37E11AR.3a.1	1266	983.363	51.6604	1.60456
Y37E11AR.3a.2	1338	1055.36	24.5706	0.711093
Y37E11AR.3a.3	1222	939.363	502.931	16.3526
Y37E11AR.3a.4	1500	1217.36	36.4689	0.914985
Y37E11AR.3b.1	1131	848.363	2.03127e-08	7.31302e-10
Y37E11AR.3c.1	1131	848.363	50.5432	1.81967
Y37E11AR.4.1	1164	881.363	434.826	15.0686
Y37E11AR.5a.1	1668	1385.36	571	12.5888
Y37E11AR.5b.1	1491	1208.36	0	0
Y37E11AR.7.1	1517	1234.36	0	0
Y37E11B.1a.1	201	27.2574	1.03827e-07	1.16343e-07
Y37E11B.1b.1	919	636.363	118	5.66355
Y37E11B.2.1	821	538.527	15.6631	0.888346
Y37E11B.2.2	985	702.363	146.413	6.36692
Y37E11B.2.3	927	644.363	21.2698	1.00819
Y37E11B.2.4	923	640.363	18.4559	0.880278
Y37E11B.2.5	930	647.363	8.03876	0.379274
Y37E11B.2.6	965	682.363	4.67401	0.209212
Y37E11B.2.7	921	638.363	19.4855	0.932298
Y37E11B.3a.1	580	299.746	90	9.17067
Y37E11B.3b.1	222	34.5451	0	0
Y37E11B.5.1	1978	1695.36	1672	30.1221
Y37E11B.6.1	539	260.321	60	7.03968
Y37E11B.7a.1	556	276.647	44	4.85779
Y37E11B.7b.1	261	49.805	0	0
Y37E11B.10a.1	1593	1310.36	10	0.233088
Y37E11B.10b.1	1790	1507.36	0	0
Y37F4.1.1	1593	1310.36	78.362	1.82652
Y37F4.1.2	1580	1297.36	110.242	2.59537
Y37F4.1.3	1404	1121.36	1397.92	38.0757
Y37F4.2.1	300	68.5019	3	1.33761
Y37F4.3.1	372	115.313	1	0.264871
Y37F4.4.1	291	63.3676	2	0.963994
Y37F4.5.1	1450	1167.36	0	0
Y37F4.5.2	1409	1126.36	17	0.46098
Y37F4.6.1	1877	1594.36	118	2.26051
Y37F4.7.1	1239	956.363	233	7.44123
Y38A10A.2.1	2015	1732.36	29	0.511294
Y38A10A.4.1	1227	944.363	0	0
Y38A10A.6.1	1755	1472.36	185.028	3.83826
Y38A10A.7.1	801	518.527	237	13.9601
Y38C1AA.1a.1	1572	1289.36	292.794	6.93583
Y38C1AA.1b.1	1566	1283.36	405.541	9.65155
Y38C1AA.1c.1	1593	1310.36	316.665	7.38108
Y38C1AA.1d.1	1566	1283.36	0	0
Y38C1AA.3a.1	1246	963.363	115.274	3.65472
Y38C1AA.3b.1	1012	729.363	363.604	15.2264
Y38C1AA.3b.2	1191	908.363	416.122	13.9918
Y38C1AA.5a.1	2016	1733.36	210.918	3.71651
Y38C1AA.5b.1	1945	1662.36	35.0824	0.644577
Y38C1AA.6.1	1230	947.363	75	2.418
Y38C1AA.7.1	600	319.217	0	0
Y38C1AA.9.1	617	335.885	455	41.3744
Y38C1AA.11.1	797	514.527	364	21.6075
Y38C1AA.12a.1	1819	1536.36	392.224	7.79743
Y38C1AA.12b.1	1621	1338.36	21.7761	0.496957
Y38C1AB.1.1	786	503.629	49.5	3.00197
Y38C1AB.2.1	2373	2090.36	49	0.715955
Y38C1AB.3.1	720	437.813	4	0.279051
Y38C1AB.4a.1	4565	4282.36	382.527	2.72829
Y38C1AB.4b.1	4663	4380.36	7.37751e-05	5.14412e-07
Y38C1AB.4c.1	4698	4415.36	0	0
Y38C1AB.4d.1	4655	4372.36	0	0
Y38C1AB.5.1	786	503.629	49.5	3.00197
Y38C1AB.6.1	2373	2090.36	49	0.715955
Y38C1AB.7.1	720	437.813	4	0.279051
Y38C1BA.1.1	768	485.629	61	3.83651
Y38C9B.1.1	1743	1460.36	78	1.63134
Y38C9B.2.1	987	704.363	0	0
Y38C9B.3.1	381	122.377	0	0
Y38F2AL.1.1	1154	871.363	72.8076	2.55205
Y38F2AL.1.2	1251	968.363	219.625	6.92714
Y38F2AL.1.3	1158	875.363	887.568	30.9688
Y38F2AL.2.1	689	407.024	28	2.10111
Y38F2AL.5.1	920	637.363	67	3.2107
Y38F2AR.1a.1	1821	1538.36	37.1748	0.738076
Y38F2AR.1b.1	489	214.142	17.8252	2.5424
Y38F2AR.2.1	686	404.024	3544	267.915
Y38F2AR.3a.1	1022	739.363	659.976	27.2635
Y38F2AR.3b.1	1043	760.363	823.402	33.0752
Y38F2AR.3c.1	579	298.776	74.5929	7.62541
Y38F2AR.3d.1	600	319.217	57.0292	5.45661
Y38F2AR.5a.1	5215	4932.36	2677.78	16.5818
Y38F2AR.5b.1	3042	2759.36	299.912	3.31969
Y38F2AR.7.1	2376	2093.36	167.82	2.44855
Y38F2AR.7.2	2374	2091.36	540.18	7.88898
Y38F2AR.9.1	435	165.982	1103	202.967
Y38F2AR.10.1	671	389.104	8	0.627965
Y38F2AR.12a.1	3860	3577.36	1167.11	9.96458
Y38F2AR.12b.1	3469	3186.36	54.8935	0.526184
Y38F2AR.12c.1	2832	2549.36	3.85102e-05	4.61376e-07
Y39A3A.2.1	795	512.579	6	0.357522
Y39A3A.3.1	947	664.363	59	2.71243
Y39A3A.4.1	1857	1574.36	77.7921	1.50918
Y39A3A.4.2	1007	724.363	161.208	6.79738
Y39A3B.1.1	1116	833.363	22	0.806306
Y39A3B.2.1	1252	969.363	157	4.9468
Y39A3B.5a.1	2001	1718.36	429.869	7.6407
Y39A3B.5b.1	1812	1529.36	0.0618053	0.00123432
Y39A3B.5d.1	1719	1436.36	98.5186	2.09491
Y39A3B.5e.1	1646	1363.36	523.55	11.7289
Y39A3B.5f.1	1395	1112.36	0	0
Y39A3CL.1.1	2180	1897.36	754	12.1376
Y39A3CL.3.1	226	35.8175	116	98.9178
Y39A3CL.4a.1	1450	1167.36	0	0
Y39A3CL.4b.1	1236	953.363	16.0054	0.512768
Y39A3CL.4c.1	1345	1062.36	360.995	10.3786
Y39A3CL.7a.1	1939	1656.36	701.507	12.9356
Y39A3CL.7b.1	1715	1432.36	187.493	3.99801
Y39A3CR.3a.1	3811	3528.36	1536.35	13.2993
Y39A3CR.3b.1	1728	1445.36	165.646	3.50038
Y39A3CR.6.1	1258	975.363	734	22.9848
Y39D8A.1a.1	2455	2172.36	117.14	1.64696
Y39D8A.1b	1388	1105.36	22.4102	0.619232
Y39D8A.1c	1585	1302.36	108.506	2.54468
Y39D8A.1d.1	1767	1484.36	137.944	2.83841
Y39D8B.1a.1	2251	1968.36	5	0.0775848
Y39D8B.1b.1	1950	1667.36	0	0
Y39D8B.2.1	2469	2186.36	6	0.0838186
Y39D8B.3.1	2400	2117.36	7	0.100975
Y39F10A.1.1	673	391.104	68	5.31041
Y39F10A.3.1	981	698.363	0	0
Y39F10B.1a.1	1858	1575.36	405.093	7.85391
Y39F10B.1b.1	1718	1435.36	1965.91	41.8324
Y39F10C.1a.1	219	33.1166	0	0
Y39F10C.1b.1	1276	993.363	0	0
Y39F10C.1c.1	195	24.9906	0	0
Y39F10C.1d	1177	894.363	1	0.0341506
Y39G10AL.1a.1	485	210.404	19	2.75811
Y39G10AL.1b.1	168	17.3974	0	0
Y39G10AR.2a.1	2043	1760.36	4.83975	0.0839715
Y39G10AR.2b.1	2036	1753.36	166.611	2.9023
Y39G10AR.2c.1	930	647.363	0	0
Y39G10AR.2d.1	924	641.363	7.54958	0.359526
Y39G10AR.3a.1	3008	2725.36	216.759	2.4292
Y39G10AR.3b.1	2838	2555.36	12.5222	0.149672
Y39G10AR.3c	3133	2850.36	10.8868	0.116658
Y39G10AR.3d	3022	2739.36	12.8324	0.143077
Y39G10AR.5.1	2989	2706.36	45	0.507853
Y39G10AR.6.1	1647	1364.36	421	9.42462
Y39G10AR.7a.1	1789	1506.36	36	0.729935
Y39G10AR.7b.1	1797	1514.36	0	0
Y39G10AR.8.1	1682	1399.36	6042	131.875
Y39G10AR.9a.1	1405	1122.36	23.2213	0.631924
Y39G10AR.9b.1	1260	977.363	223.779	6.99317
Y39G10AR.10.1	2280	1997.36	1791	27.3874
Y39G10AR.11.1	3184	2901.36	10150	106.85
Y39G10AR.12a.1	1950	1667.36	504.811	9.2472
Y39G10AR.12b.1	1516	1233.36	231.189	5.72517
Y39G10AR.15.1	2000	1717.36	10	0.177848
Y39G10AR.16.1	803	520.527	4	0.234708
Y39G10AR.17.1	1737	1454.36	1455	30.5564
Y39G10AR.18a.1	3343	3060.36	3808.38	38.0083
Y39G10AR.18b.1	2319	2036.36	2347.07	35.2033
Y39G10AR.18b.2	3452	3169.36	749.228	7.22027
Y39G10AR.18c.1	1092	809.363	0	0
Y39G10AR.20.1	412	146.786	178	37.038
Y39G10AR.21a.1	1483	1200.36	201.197	5.11942
Y39G10AR.21b.1	1131	848.363	71.8028	2.58506
Y39G10AR.21c.1	117	25.0714	0	0
Y39G10AR.22.1	870	587.363	1	0.0520002
Y39H10A.1.1	507	230.686	71	9.40044
Y39H10A.2a.1	2232	1949.36	1.18778	0.0186104
Y39H10A.2b.1	2229	1946.36	7.81222	0.122592
Y39H10A.2c.1	1254	971.363	0	0
Y39H10A.6a.1	3124	2841.36	2054.01	22.0794
